label_id	morphocontext_clust_color	gene_clust_color	manually_segm_color
23511.0	0-0-0-0	0-0-0-0	0-0-0-0
23515.0	0-0-0-0	0-0-0-0	0-0-0-0
23526.0	255-148-103-189	255-148-103-189	255-197-176-213
23539.0	255-148-103-189	255-197-176-213	255-197-176-213
23540.0	255-148-103-189	255-148-103-189	255-197-176-213
23541.0	255-148-103-189	255-197-176-213	255-197-176-213
23543.0	255-148-103-189	255-148-103-189	255-197-176-213
23545.0	0-0-0-0	0-0-0-0	0-0-0-0
23556.0	0-0-0-0	0-0-0-0	255-197-176-213
23557.0	255-148-103-189	255-197-176-213	255-197-176-213
23559.0	0-0-0-0	0-0-0-0	0-0-0-0
23563.0	0-0-0-0	0-0-0-0	0-0-0-0
23567.0	0-0-0-0	0-0-0-0	0-0-0-0
23586.0	0-0-0-0	0-0-0-0	0-0-0-0
23588.0	0-0-0-0	0-0-0-0	0-0-0-0
23598.0	0-0-0-0	0-0-0-0	0-0-0-0
23606.0	0-0-0-0	0-0-0-0	0-0-0-0
23626.0	0-0-0-0	255-196-156-148	0-0-0-0
23627.0	0-0-0-0	0-0-0-0	0-0-0-0
23644.0	0-0-0-0	0-0-0-0	0-0-0-0
23659.0	0-0-0-0	255-148-103-189	255-197-176-213
23660.0	0-0-0-0	255-148-103-189	255-197-176-213
23661.0	255-148-103-189	255-148-103-189	255-197-176-213
23662.0	255-148-103-189	255-148-103-189	255-197-176-213
23663.0	255-148-103-189	255-197-176-213	255-197-176-213
23664.0	255-148-103-189	255-197-176-213	255-197-176-213
23665.0	255-148-103-189	255-197-176-213	255-197-176-213
23666.0	255-148-103-189	255-197-176-213	255-197-176-213
23667.0	255-148-103-189	255-197-176-213	255-197-176-213
23668.0	255-148-103-189	255-197-176-213	255-197-176-213
23678.0	0-0-0-0	255-148-103-189	255-197-176-213
23679.0	0-0-0-0	255-148-103-189	255-197-176-213
23680.0	255-148-103-189	255-148-103-189	255-197-176-213
23681.0	255-148-103-189	255-148-103-189	255-197-176-213
23685.0	0-0-0-0	0-0-0-0	0-0-0-0
23695.0	0-0-0-0	255-148-103-189	255-197-176-213
23708.0	255-148-103-189	255-197-176-213	255-197-176-213
23714.0	0-0-0-0	0-0-0-0	0-0-0-0
23715.0	0-0-0-0	0-0-0-0	255-197-176-213
23718.0	0-0-0-0	0-0-0-0	0-0-0-0
23743.0	0-0-0-0	0-0-0-0	0-0-0-0
23755.0	0-0-0-0	0-0-0-0	0-0-0-0
23756.0	0-0-0-0	0-0-0-0	0-0-0-0
23766.0	0-0-0-0	0-0-0-0	0-0-0-0
23770.0	0-0-0-0	0-0-0-0	0-0-0-0
23777.0	0-0-0-0	0-0-0-0	0-0-0-0
23782.0	0-0-0-0	0-0-0-0	0-0-0-0
23783.0	0-0-0-0	255-196-156-148	0-0-0-0
23788.0	255-148-103-189	255-148-103-189	255-197-176-213
23789.0	255-148-103-189	255-197-176-213	255-197-176-213
23790.0	255-148-103-189	255-197-176-213	255-197-176-213
23791.0	255-148-103-189	255-197-176-213	255-197-176-213
23792.0	255-197-176-213	255-197-176-213	255-197-176-213
23793.0	255-197-176-213	255-197-176-213	255-197-176-213
23795.0	0-0-0-0	0-0-0-0	0-0-0-0
23800.0	0-0-0-0	255-148-103-189	255-197-176-213
23801.0	255-148-103-189	255-148-103-189	255-197-176-213
23802.0	255-148-103-189	255-148-103-189	255-197-176-213
23804.0	0-0-0-0	255-148-103-189	255-197-176-213
23805.0	0-0-0-0	0-0-0-0	0-0-0-0
23813.0	0-0-0-0	255-148-103-189	255-197-176-213
23814.0	255-148-103-189	255-197-176-213	255-197-176-213
23815.0	255-148-103-189	255-148-103-189	255-197-176-213
23817.0	255-148-103-189	255-148-103-189	255-197-176-213
23828.0	0-0-0-0	0-0-0-0	0-0-0-0
23831.0	255-148-103-189	255-197-176-213	255-197-176-213
23832.0	255-148-103-189	255-197-176-213	255-197-176-213
23833.0	255-148-103-189	255-197-176-213	255-197-176-213
23834.0	255-148-103-189	255-197-176-213	255-197-176-213
23835.0	255-197-176-213	255-197-176-213	255-197-176-213
23838.0	0-0-0-0	0-0-0-0	0-0-0-0
23840.0	0-0-0-0	0-0-0-0	0-0-0-0
23843.0	0-0-0-0	0-0-0-0	0-0-0-0
23844.0	0-0-0-0	0-0-0-0	0-0-0-0
23856.0	0-0-0-0	0-0-0-0	0-0-0-0
23857.0	0-0-0-0	0-0-0-0	0-0-0-0
23864.0	0-0-0-0	0-0-0-0	0-0-0-0
23873.0	0-0-0-0	0-0-0-0	0-0-0-0
23880.0	0-0-0-0	0-0-0-0	0-0-0-0
23885.0	0-0-0-0	0-0-0-0	0-0-0-0
23898.0	0-0-0-0	0-0-0-0	0-0-0-0
23933.0	255-148-103-189	255-148-103-189	255-197-176-213
23934.0	255-148-103-189	255-197-176-213	255-197-176-213
23936.0	0-0-0-0	0-0-0-0	0-0-0-0
23940.0	0-0-0-0	0-0-0-0	0-0-0-0
23943.0	0-0-0-0	255-148-103-189	255-197-176-213
23944.0	0-0-0-0	255-148-103-189	255-197-176-213
23945.0	255-148-103-189	255-148-103-189	255-197-176-213
23946.0	255-148-103-189	255-148-103-189	255-197-176-213
23947.0	255-148-103-189	255-148-103-189	255-197-176-213
23948.0	255-197-176-213	255-197-176-213	255-197-176-213
23952.0	0-0-0-0	0-0-0-0	0-0-0-0
23958.0	0-0-0-0	255-196-156-148	255-197-176-213
23959.0	0-0-0-0	255-148-103-189	255-197-176-213
23960.0	0-0-0-0	255-197-176-213	255-197-176-213
23961.0	255-148-103-189	255-197-176-213	255-197-176-213
23962.0	0-0-0-0	255-148-103-189	255-197-176-213
23964.0	255-148-103-189	255-148-103-189	255-197-176-213
23966.0	255-148-103-189	255-197-176-213	255-197-176-213
23969.0	0-0-0-0	0-0-0-0	0-0-0-0
23971.0	0-0-0-0	0-0-0-0	0-0-0-0
23976.0	0-0-0-0	0-0-0-0	0-0-0-0
23977.0	0-0-0-0	0-0-0-0	0-0-0-0
23981.0	0-0-0-0	255-197-176-213	255-197-176-213
23982.0	0-0-0-0	255-197-176-213	255-197-176-213
23983.0	255-197-176-213	255-197-176-213	255-197-176-213
23985.0	0-0-0-0	0-0-0-0	0-0-0-0
23999.0	255-197-176-213	255-197-176-213	255-197-176-213
24064.0	0-0-0-0	0-0-0-0	0-0-0-0
24095.0	0-0-0-0	0-0-0-0	0-0-0-0
24098.0	0-0-0-0	0-0-0-0	0-0-0-0
24100.0	255-148-103-189	255-148-103-189	255-197-176-213
24101.0	0-0-0-0	255-148-103-189	255-197-176-213
24102.0	255-148-103-189	255-148-103-189	255-197-176-213
24103.0	255-148-103-189	255-197-176-213	255-197-176-213
24104.0	255-148-103-189	255-148-103-189	255-197-176-213
24105.0	255-148-103-189	255-197-176-213	255-197-176-213
24106.0	255-148-103-189	255-197-176-213	255-197-176-213
24107.0	255-148-103-189	255-197-176-213	255-197-176-213
24108.0	255-148-103-189	255-197-176-213	255-197-176-213
24109.0	255-197-176-213	255-197-176-213	255-197-176-213
24110.0	255-197-176-213	255-197-176-213	255-197-176-213
24114.0	0-0-0-0	0-0-0-0	0-0-0-0
24116.0	0-0-0-0	255-148-103-189	255-197-176-213
24117.0	0-0-0-0	255-148-103-189	255-197-176-213
24118.0	0-0-0-0	255-148-103-189	255-197-176-213
24119.0	255-148-103-189	255-148-103-189	255-197-176-213
24133.0	0-0-0-0	255-197-176-213	255-197-176-213
24134.0	255-148-103-189	255-197-176-213	255-197-176-213
24135.0	255-148-103-189	255-148-103-189	255-197-176-213
24137.0	0-0-0-0	0-0-0-0	0-0-0-0
24149.0	255-148-103-189	255-197-176-213	255-197-176-213
24150.0	255-148-103-189	255-197-176-213	255-197-176-213
24151.0	255-148-103-189	255-197-176-213	255-197-176-213
24153.0	255-197-176-213	255-197-176-213	255-197-176-213
24154.0	255-197-176-213	255-44-160-44	255-197-176-213
24181.0	0-0-0-0	0-0-0-0	0-0-0-0
24190.0	0-0-0-0	0-0-0-0	0-0-0-0
24194.0	0-0-0-0	0-0-0-0	0-0-0-0
24205.0	0-0-0-0	0-0-0-0	0-0-0-0
24235.0	0-0-0-0	0-0-0-0	0-0-0-0
24237.0	0-0-0-0	0-0-0-0	0-0-0-0
24243.0	0-0-0-0	0-0-0-0	0-0-0-0
24263.0	255-148-103-189	255-148-103-189	255-197-176-213
24264.0	0-0-0-0	255-196-156-148	255-197-176-213
24265.0	255-148-103-189	255-197-176-213	255-197-176-213
24267.0	255-148-103-189	255-197-176-213	255-197-176-213
24270.0	0-0-0-0	0-0-0-0	0-0-0-0
24271.0	0-0-0-0	255-196-156-148	0-0-0-0
24275.0	0-0-0-0	255-148-103-189	255-197-176-213
24278.0	0-0-0-0	255-148-103-189	255-197-176-213
24280.0	255-197-176-213	255-197-176-213	255-197-176-213
24281.0	255-197-176-213	255-197-176-213	255-197-176-213
24282.0	255-197-176-213	255-197-176-213	255-197-176-213
24284.0	0-0-0-0	255-148-103-189	255-197-176-213
24285.0	0-0-0-0	255-197-176-213	255-197-176-213
24287.0	0-0-0-0	255-148-103-189	255-197-176-213
24288.0	255-148-103-189	255-148-103-189	255-197-176-213
24289.0	255-148-103-189	255-148-103-189	255-197-176-213
24290.0	255-197-176-213	255-197-176-213	255-197-176-213
24291.0	255-197-176-213	255-197-176-213	255-197-176-213
24294.0	0-0-0-0	0-0-0-0	0-0-0-0
24295.0	0-0-0-0	0-0-0-0	0-0-0-0
24302.0	0-0-0-0	255-197-176-213	255-197-176-213
24303.0	255-148-103-189	255-197-176-213	255-197-176-213
24304.0	255-148-103-189	255-148-103-189	255-197-176-213
24306.0	255-148-103-189	255-197-176-213	255-197-176-213
24307.0	0-0-0-0	0-0-0-0	0-0-0-0
24311.0	0-0-0-0	0-0-0-0	0-0-0-0
24315.0	0-0-0-0	0-0-0-0	0-0-0-0
24316.0	0-0-0-0	0-0-0-0	0-0-0-0
24318.0	0-0-0-0	0-0-0-0	0-0-0-0
24321.0	0-0-0-0	0-0-0-0	0-0-0-0
24328.0	255-148-103-189	255-197-176-213	255-197-176-213
24331.0	255-148-103-189	255-197-176-213	255-197-176-213
24332.0	255-148-103-189	255-197-176-213	255-197-176-213
24333.0	0-0-0-0	0-0-0-0	0-0-0-0
24356.0	0-0-0-0	0-0-0-0	0-0-0-0
24386.0	0-0-0-0	0-0-0-0	0-0-0-0
24419.0	255-148-103-189	255-148-103-189	255-197-176-213
24421.0	255-148-103-189	255-197-176-213	255-197-176-213
24424.0	255-148-103-189	255-148-103-189	255-197-176-213
24425.0	255-148-103-189	255-148-103-189	255-197-176-213
24426.0	0-0-0-0	0-0-0-0	0-0-0-0
24434.0	255-148-103-189	255-197-176-213	255-197-176-213
24439.0	0-0-0-0	0-0-0-0	0-0-0-0
24440.0	0-0-0-0	0-0-0-0	0-0-0-0
24441.0	0-0-0-0	0-0-0-0	0-0-0-0
24442.0	0-0-0-0	0-0-0-0	0-0-0-0
24444.0	255-148-103-189	255-197-176-213	255-197-176-213
24445.0	255-148-103-189	255-148-103-189	255-197-176-213
24446.0	0-0-0-0	255-197-176-213	255-197-176-213
24456.0	0-0-0-0	0-0-0-0	0-0-0-0
24457.0	0-0-0-0	0-0-0-0	0-0-0-0
24464.0	0-0-0-0	0-0-0-0	0-0-0-0
24465.0	0-0-0-0	0-0-0-0	0-0-0-0
24469.0	255-148-103-189	255-197-176-213	255-197-176-213
24481.0	0-0-0-0	0-0-0-0	0-0-0-0
24488.0	0-0-0-0	0-0-0-0	0-0-0-0
24497.0	0-0-0-0	0-0-0-0	0-0-0-0
24509.0	0-0-0-0	0-0-0-0	0-0-0-0
24510.0	0-0-0-0	0-0-0-0	0-0-0-0
24525.0	0-0-0-0	0-0-0-0	0-0-0-0
24530.0	0-0-0-0	0-0-0-0	0-0-0-0
24546.0	0-0-0-0	0-0-0-0	0-0-0-0
24550.0	0-0-0-0	0-0-0-0	0-0-0-0
24551.0	0-0-0-0	0-0-0-0	0-0-0-0
24569.0	255-148-103-189	0-0-0-0	0-0-0-0
24570.0	255-148-103-189	255-197-176-213	255-197-176-213
24571.0	0-0-0-0	255-197-176-213	0-0-0-0
24572.0	255-197-176-213	255-197-176-213	255-197-176-213
24576.0	255-148-103-189	255-148-103-189	255-197-176-213
24577.0	255-148-103-189	255-148-103-189	255-197-176-213
24579.0	255-148-103-189	255-148-103-189	255-197-176-213
24580.0	255-148-103-189	255-197-176-213	255-197-176-213
24581.0	255-148-103-189	255-197-176-213	255-197-176-213
24582.0	255-197-176-213	255-197-176-213	255-197-176-213
24583.0	255-197-176-213	255-197-176-213	255-197-176-213
24584.0	0-0-0-0	255-197-176-213	255-197-176-213
24586.0	0-0-0-0	0-0-0-0	0-0-0-0
24590.0	0-0-0-0	0-0-0-0	0-0-0-0
24595.0	255-148-103-189	255-148-103-189	255-197-176-213
24596.0	255-148-103-189	255-148-103-189	255-197-176-213
24597.0	0-0-0-0	255-148-103-189	255-197-176-213
24598.0	255-148-103-189	255-148-103-189	255-197-176-213
24599.0	255-148-103-189	255-148-103-189	255-197-176-213
24600.0	255-148-103-189	255-197-176-213	255-197-176-213
24601.0	255-197-176-213	255-44-160-44	255-197-176-213
24602.0	255-197-176-213	255-197-176-213	255-197-176-213
24606.0	0-0-0-0	0-0-0-0	0-0-0-0
24609.0	0-0-0-0	0-0-0-0	0-0-0-0
24611.0	0-0-0-0	0-0-0-0	0-0-0-0
24612.0	0-0-0-0	0-0-0-0	0-0-0-0
24613.0	0-0-0-0	0-0-0-0	0-0-0-0
24615.0	255-148-103-189	255-197-176-213	255-197-176-213
24616.0	255-148-103-189	255-197-176-213	255-197-176-213
24617.0	0-0-0-0	0-0-0-0	0-0-0-0
24620.0	0-0-0-0	0-0-0-0	0-0-0-0
24625.0	0-0-0-0	255-44-160-44	0-0-0-0
24627.0	0-0-0-0	0-0-0-0	0-0-0-0
24631.0	255-148-103-189	255-197-176-213	255-197-176-213
24633.0	255-197-176-213	255-197-176-213	255-197-176-213
24634.0	255-197-176-213	255-197-176-213	255-197-176-213
24635.0	255-197-176-213	255-44-160-44	255-197-176-213
24640.0	0-0-0-0	0-0-0-0	0-0-0-0
24645.0	0-0-0-0	0-0-0-0	0-0-0-0
24651.0	0-0-0-0	0-0-0-0	0-0-0-0
24665.0	0-0-0-0	0-0-0-0	0-0-0-0
24670.0	0-0-0-0	0-0-0-0	0-0-0-0
24681.0	0-0-0-0	0-0-0-0	0-0-0-0
24695.0	0-0-0-0	0-0-0-0	0-0-0-0
24698.0	0-0-0-0	0-0-0-0	0-0-0-0
24732.0	0-0-0-0	255-196-156-148	0-0-0-0
24736.0	255-148-103-189	255-196-156-148	0-0-0-0
24742.0	255-148-103-189	255-148-103-189	255-197-176-213
24743.0	255-148-103-189	255-197-176-213	255-197-176-213
24746.0	0-0-0-0	0-0-0-0	0-0-0-0
24747.0	0-0-0-0	0-0-0-0	0-0-0-0
24751.0	0-0-0-0	0-0-0-0	0-0-0-0
24753.0	0-0-0-0	255-148-103-189	255-197-176-213
24754.0	255-148-103-189	255-148-103-189	255-197-176-213
24755.0	0-0-0-0	255-148-103-189	255-197-176-213
24756.0	255-148-103-189	255-148-103-189	255-197-176-213
24758.0	255-148-103-189	255-148-103-189	255-197-176-213
24759.0	0-0-0-0	255-148-103-189	255-197-176-213
24760.0	255-148-103-189	255-148-103-189	255-197-176-213
24761.0	255-197-176-213	0-0-0-0	255-197-176-213
24762.0	255-197-176-213	255-197-176-213	255-197-176-213
24767.0	0-0-0-0	0-0-0-0	0-0-0-0
24769.0	0-0-0-0	0-0-0-0	0-0-0-0
24771.0	0-0-0-0	0-0-0-0	0-0-0-0
24776.0	255-148-103-189	255-148-103-189	255-197-176-213
24777.0	255-148-103-189	255-197-176-213	255-197-176-213
24778.0	0-0-0-0	255-197-176-213	255-197-176-213
24788.0	0-0-0-0	0-0-0-0	0-0-0-0
24789.0	0-0-0-0	0-0-0-0	0-0-0-0
24796.0	0-0-0-0	0-0-0-0	0-0-0-0
24797.0	255-197-176-213	255-197-176-213	255-197-176-213
24798.0	255-148-103-189	255-197-176-213	255-197-176-213
24799.0	255-197-176-213	255-197-176-213	255-197-176-213
24801.0	255-197-176-213	255-197-176-213	255-197-176-213
24802.0	255-197-176-213	255-197-176-213	255-197-176-213
24803.0	255-197-176-213	255-197-176-213	255-197-176-213
24804.0	255-197-176-213	0-0-0-0	255-197-176-213
24805.0	0-0-0-0	0-0-0-0	0-0-0-0
24808.0	0-0-0-0	0-0-0-0	0-0-0-0
24815.0	0-0-0-0	255-196-156-148	0-0-0-0
24816.0	0-0-0-0	255-196-156-148	0-0-0-0
24851.0	0-0-0-0	0-0-0-0	0-0-0-0
24855.0	0-0-0-0	0-0-0-0	0-0-0-0
24865.0	0-0-0-0	0-0-0-0	0-0-0-0
24866.0	0-0-0-0	0-0-0-0	0-0-0-0
24886.0	0-0-0-0	0-0-0-0	0-0-0-0
24898.0	0-0-0-0	0-0-0-0	0-0-0-0
24903.0	255-148-103-189	0-0-0-0	0-0-0-0
24904.0	255-148-103-189	255-196-156-148	0-0-0-0
24907.0	0-0-0-0	255-148-103-189	255-197-176-213
24908.0	255-148-103-189	255-148-103-189	255-197-176-213
24909.0	255-148-103-189	255-197-176-213	255-197-176-213
24910.0	255-148-103-189	255-148-103-189	255-197-176-213
24911.0	255-148-103-189	255-197-176-213	255-197-176-213
24912.0	255-148-103-189	255-197-176-213	255-197-176-213
24913.0	255-148-103-189	255-197-176-213	255-197-176-213
24915.0	255-148-103-189	255-196-156-148	0-0-0-0
24916.0	255-197-176-213	255-196-156-148	0-0-0-0
24917.0	255-148-103-189	255-196-156-148	0-0-0-0
24918.0	255-148-103-189	255-148-103-189	255-197-176-213
24919.0	255-148-103-189	255-148-103-189	255-197-176-213
24920.0	255-148-103-189	255-148-103-189	255-197-176-213
24921.0	255-148-103-189	255-197-176-213	255-197-176-213
24922.0	255-148-103-189	255-148-103-189	255-197-176-213
24923.0	255-197-176-213	255-197-176-213	255-197-176-213
24930.0	255-148-103-189	255-148-103-189	255-197-176-213
24933.0	255-148-103-189	255-148-103-189	255-197-176-213
24934.0	255-148-103-189	255-148-103-189	255-197-176-213
24935.0	255-148-103-189	255-148-103-189	255-197-176-213
24936.0	255-148-103-189	255-197-176-213	255-197-176-213
24939.0	0-0-0-0	0-0-0-0	0-0-0-0
24943.0	255-148-103-189	255-197-176-213	255-197-176-213
24944.0	255-148-103-189	255-197-176-213	255-197-176-213
24945.0	0-0-0-0	0-0-0-0	0-0-0-0
24957.0	255-148-103-189	255-197-176-213	255-197-176-213
24958.0	255-148-103-189	255-44-160-44	255-197-176-213
24959.0	255-197-176-213	0-0-0-0	255-197-176-213
24960.0	255-197-176-213	255-197-176-213	255-197-176-213
24961.0	255-197-176-213	255-197-176-213	255-197-176-213
24973.0	0-0-0-0	255-31-119-180	0-0-0-0
24982.0	0-0-0-0	0-0-0-0	0-0-0-0
24984.0	0-0-0-0	0-0-0-0	0-0-0-0
24996.0	0-0-0-0	0-0-0-0	0-0-0-0
25009.0	0-0-0-0	0-0-0-0	0-0-0-0
25013.0	0-0-0-0	0-0-0-0	0-0-0-0
25018.0	0-0-0-0	0-0-0-0	0-0-0-0
25024.0	0-0-0-0	0-0-0-0	0-0-0-0
25027.0	0-0-0-0	0-0-0-0	0-0-0-0
25036.0	0-0-0-0	0-0-0-0	0-0-0-0
25059.0	0-0-0-0	255-196-156-148	0-0-0-0
25060.0	0-0-0-0	255-196-156-148	0-0-0-0
25062.0	255-148-103-189	255-196-156-148	0-0-0-0
25063.0	0-0-0-0	255-196-156-148	0-0-0-0
25064.0	255-148-103-189	255-196-156-148	0-0-0-0
25065.0	255-148-103-189	255-196-156-148	0-0-0-0
25072.0	0-0-0-0	255-196-156-148	0-0-0-0
25073.0	255-148-103-189	255-196-156-148	0-0-0-0
25075.0	255-197-176-213	255-196-156-148	0-0-0-0
25078.0	0-0-0-0	255-196-156-148	0-0-0-0
25079.0	255-148-103-189	255-148-103-189	255-197-176-213
25080.0	255-148-103-189	255-148-103-189	255-197-176-213
25081.0	255-148-103-189	255-148-103-189	255-197-176-213
25083.0	255-148-103-189	255-148-103-189	255-197-176-213
25084.0	255-148-103-189	255-197-176-213	255-197-176-213
25085.0	255-148-103-189	255-197-176-213	255-197-176-213
25086.0	255-148-103-189	255-197-176-213	255-197-176-213
25087.0	255-197-176-213	255-197-176-213	255-197-176-213
25088.0	255-197-176-213	255-197-176-213	255-197-176-213
25089.0	255-197-176-213	255-197-176-213	255-197-176-213
25093.0	0-0-0-0	0-0-0-0	0-0-0-0
25094.0	0-0-0-0	255-148-103-189	255-197-176-213
25095.0	255-148-103-189	255-148-103-189	255-197-176-213
25096.0	255-148-103-189	255-148-103-189	255-197-176-213
25097.0	255-148-103-189	255-148-103-189	255-197-176-213
25100.0	255-197-176-213	255-197-176-213	255-197-176-213
25101.0	255-197-176-213	255-44-160-44	255-197-176-213
25102.0	0-0-0-0	0-0-0-0	0-0-0-0
25104.0	0-0-0-0	0-0-0-0	0-0-0-0
25106.0	255-148-103-189	255-148-103-189	255-197-176-213
25112.0	0-0-0-0	0-0-0-0	0-0-0-0
25114.0	0-0-0-0	0-0-0-0	0-0-0-0
25121.0	0-0-0-0	0-0-0-0	0-0-0-0
25122.0	0-0-0-0	255-197-176-213	0-0-0-0
25124.0	255-197-176-213	255-197-176-213	255-197-176-213
25125.0	255-197-176-213	255-197-176-213	255-197-176-213
25126.0	255-197-176-213	255-197-176-213	255-197-176-213
25128.0	255-197-176-213	255-197-176-213	255-197-176-213
25129.0	255-197-176-213	255-44-160-44	255-197-176-213
25133.0	0-0-0-0	0-0-0-0	0-0-0-0
25143.0	0-0-0-0	0-0-0-0	0-0-0-0
25161.0	0-0-0-0	0-0-0-0	0-0-0-0
25172.0	0-0-0-0	0-0-0-0	0-0-0-0
25188.0	0-0-0-0	0-0-0-0	0-0-0-0
25201.0	0-0-0-0	0-0-0-0	0-0-0-0
25216.0	0-0-0-0	255-196-156-148	0-0-0-0
25217.0	0-0-0-0	255-196-156-148	0-0-0-0
25220.0	0-0-0-0	255-197-176-213	0-0-0-0
25221.0	255-148-103-189	255-196-156-148	0-0-0-0
25222.0	255-148-103-189	255-196-156-148	0-0-0-0
25223.0	0-0-0-0	255-196-156-148	0-0-0-0
25224.0	0-0-0-0	255-196-156-148	0-0-0-0
25225.0	0-0-0-0	0-0-0-0	0-0-0-0
25228.0	255-148-103-189	255-148-103-189	255-197-176-213
25229.0	255-148-103-189	255-148-103-189	255-197-176-213
25231.0	255-148-103-189	255-148-103-189	255-197-176-213
25233.0	255-148-103-189	255-197-176-213	255-197-176-213
25234.0	255-148-103-189	255-197-176-213	255-197-176-213
25235.0	255-148-103-189	255-197-176-213	255-197-176-213
25237.0	255-148-103-189	255-196-156-148	0-0-0-0
25238.0	255-148-103-189	255-196-156-148	0-0-0-0
25239.0	255-148-103-189	255-196-156-148	0-0-0-0
25240.0	255-197-176-213	255-196-156-148	0-0-0-0
25242.0	0-0-0-0	0-0-0-0	0-0-0-0
25243.0	0-0-0-0	255-148-103-189	255-197-176-213
25244.0	255-148-103-189	255-148-103-189	255-197-176-213
25245.0	255-148-103-189	255-197-176-213	255-197-176-213
25246.0	255-148-103-189	255-197-176-213	255-197-176-213
25247.0	255-148-103-189	255-197-176-213	255-197-176-213
25252.0	0-0-0-0	255-148-103-189	255-197-176-213
25253.0	255-148-103-189	255-148-103-189	255-197-176-213
25254.0	0-0-0-0	255-148-103-189	255-197-176-213
25255.0	0-0-0-0	255-148-103-189	255-197-176-213
25257.0	255-148-103-189	255-148-103-189	255-197-176-213
25258.0	255-148-103-189	255-148-103-189	255-197-176-213
25259.0	255-148-103-189	255-197-176-213	255-197-176-213
25260.0	255-148-103-189	255-197-176-213	255-197-176-213
25261.0	255-197-176-213	255-197-176-213	255-197-176-213
25262.0	255-197-176-213	255-197-176-213	255-197-176-213
25263.0	255-197-176-213	255-197-176-213	255-197-176-213
25271.0	255-148-103-189	255-197-176-213	255-197-176-213
25272.0	255-148-103-189	255-148-103-189	255-197-176-213
25273.0	255-148-103-189	255-197-176-213	255-197-176-213
25274.0	255-148-103-189	255-197-176-213	255-197-176-213
25276.0	0-0-0-0	0-0-0-0	0-0-0-0
25283.0	255-197-176-213	255-197-176-213	255-197-176-213
25284.0	255-197-176-213	255-197-176-213	255-197-176-213
25292.0	0-0-0-0	0-0-0-0	0-0-0-0
25305.0	255-197-176-213	255-197-176-213	255-197-176-213
25307.0	255-197-176-213	255-197-176-213	255-197-176-213
25316.0	0-0-0-0	0-0-0-0	0-0-0-0
25317.0	0-0-0-0	0-0-0-0	0-0-0-0
25338.0	0-0-0-0	0-0-0-0	0-0-0-0
25364.0	0-0-0-0	0-0-0-0	0-0-0-0
25367.0	0-0-0-0	0-0-0-0	0-0-0-0
25374.0	0-0-0-0	0-0-0-0	0-0-0-0
25376.0	0-0-0-0	0-0-0-0	0-0-0-0
25378.0	0-0-0-0	0-0-0-0	0-0-0-0
25383.0	0-0-0-0	0-0-0-0	0-0-0-0
25386.0	0-0-0-0	0-0-0-0	0-0-0-0
25399.0	0-0-0-0	255-196-156-148	0-0-0-0
25400.0	0-0-0-0	0-0-0-0	0-0-0-0
25402.0	0-0-0-0	255-196-156-148	0-0-0-0
25406.0	0-0-0-0	255-196-156-148	0-0-0-0
25407.0	0-0-0-0	255-196-156-148	0-0-0-0
25410.0	255-148-103-189	255-148-103-189	255-197-176-213
25411.0	255-148-103-189	255-197-176-213	255-197-176-213
25412.0	255-197-176-213	255-196-156-148	0-0-0-0
25416.0	0-0-0-0	0-0-0-0	0-0-0-0
25417.0	0-0-0-0	0-0-0-0	0-0-0-0
25420.0	255-148-103-189	255-148-103-189	255-197-176-213
25421.0	0-0-0-0	255-148-103-189	255-197-176-213
25422.0	255-148-103-189	255-148-103-189	255-197-176-213
25423.0	255-148-103-189	255-148-103-189	255-197-176-213
25424.0	255-197-176-213	255-197-176-213	255-197-176-213
25428.0	0-0-0-0	0-0-0-0	0-0-0-0
25430.0	0-0-0-0	0-0-0-0	0-0-0-0
25434.0	0-0-0-0	0-0-0-0	0-0-0-0
25435.0	0-0-0-0	255-148-103-189	255-197-176-213
25436.0	255-148-103-189	255-148-103-189	255-197-176-213
25437.0	255-148-103-189	255-148-103-189	255-197-176-213
25438.0	255-148-103-189	255-148-103-189	255-197-176-213
25439.0	255-148-103-189	255-148-103-189	255-197-176-213
25440.0	255-148-103-189	255-197-176-213	255-197-176-213
25442.0	255-148-103-189	255-148-103-189	255-197-176-213
25443.0	255-197-176-213	255-197-176-213	255-197-176-213
25448.0	0-0-0-0	0-0-0-0	0-0-0-0
25450.0	0-0-0-0	0-0-0-0	0-0-0-0
25453.0	0-0-0-0	0-0-0-0	0-0-0-0
25456.0	255-148-103-189	255-197-176-213	255-197-176-213
25457.0	255-148-103-189	255-197-176-213	255-197-176-213
25469.0	0-0-0-0	0-0-0-0	0-0-0-0
25472.0	0-0-0-0	255-196-156-148	0-0-0-0
25476.0	255-197-176-213	255-197-176-213	255-197-176-213
25477.0	255-197-176-213	255-197-176-213	255-197-176-213
25491.0	0-0-0-0	0-0-0-0	0-0-0-0
25497.0	255-148-103-189	255-197-176-213	255-197-176-213
25498.0	255-197-176-213	255-197-176-213	255-197-176-213
25500.0	255-197-176-213	255-197-176-213	255-197-176-213
25509.0	0-0-0-0	255-196-156-148	0-0-0-0
25513.0	0-0-0-0	0-0-0-0	0-0-0-0
25527.0	0-0-0-0	0-0-0-0	0-0-0-0
25528.0	0-0-0-0	0-0-0-0	0-0-0-0
25534.0	0-0-0-0	0-0-0-0	0-0-0-0
25535.0	0-0-0-0	0-0-0-0	0-0-0-0
